date,product,category,sales,price,stock
2022-03-22,Soap,Personal Care,56,26.2750674233218,363
2022-03-22,Shampoo,Personal Care,50,71.44059680194894,269
2022-03-23,Milk,Dairy,54,23.19053012175774,248
2022-03-23,Bread,Bakery,68,137.22449706545274,226
2022-03-23,Rice,Grocery,67,177.21502663667707,249
2022-03-23,Eggs,Dairy,53,71.62341309192136,458
2022-03-23,Soap,Personal Care,66,19.94438639943658,371
2022-03-23,Shampoo,Personal Care,46,115.97884930030473,485
2022-03-24,Milk,Dairy,66,120.29025127616818,235
2022-03-24,Bread,Bakery,56,130.6424086622963,407
2022-03-24,Rice,Grocery,64,10.234969154287795,335
2022-03-24,Eggs,Dairy,61,186.163785701096,436
2022-03-24,Soap,Personal Care,80,38.95904253277931,204
2022-03-24,Shampoo,Personal Care,66,156.0339629098166,320
2022-03-25,Milk,Dairy,88,128.48128072052435,430
2022-03-25,Bread,Bakery,55,106.2993020458917,425
2022-03-25,Rice,Grocery,81,32.35331540997614,350
2022-03-25,Eggs,Dairy,69,78.42591741958863,457
2022-03-25,Soap,Personal Care,74,106.84760688282265,379
2022-03-25,Shampoo,Personal Care,72,175.93396572753107,461
2022-03-26,Milk,Dairy,114,119.17160264037565,300
2022-03-26,Bread,Bakery,95,85.4639677115501,365
2022-03-26,Rice,Grocery,99,82.31842576055021,415
2022-03-26,Eggs,Dairy,112,163.125826022348,206
2022-03-26,Soap,Personal Care,91,71.28031579081889,362
2022-03-26,Shampoo,Personal Care,72,52.486742554299134,405
2022-03-27,Milk,Dairy,106,131.7846946956131,224
2022-03-27,Bread,Bakery,71,185.32386619754493,469
2022-03-27,Rice,Grocery,83,180.66970918561412,437
2022-03-27,Eggs,Dairy,74,85.74597527673949,224
2022-03-27,Soap,Personal Care,83,22.952738783243777,224
2022-03-27,Shampoo,Personal Care,87,25.19342492826737,211
2022-03-28,Milk,Dairy,79,187.92534303789552,219
2022-03-28,Bread,Bakery,62,10.063176162892987,242
2022-03-28,Rice,Grocery,70,133.53820755564914,486
2022-03-28,Eggs,Dairy,62,158.34470135300356,465
2022-03-28,Soap,Personal Care,65,102.07430153358429,377
2022-03-28,Shampoo,Personal Care,82,196.8989958000486,282
2022-03-29,Milk,Dairy,50,24.179664724045523,355
2022-03-29,Bread,Bakery,82,29.198704092022872,279
2022-03-29,Rice,Grocery,55,106.79020434846005,302
2022-03-29,Eggs,Dairy,63,54.20265232690939,420
2022-03-29,Soap,Personal Care,62,110.13787814321381,430
2022-03-29,Shampoo,Personal Care,61,178.4548008956887,261
2022-03-30,Milk,Dairy,70,79.87427666668502,291
2022-03-30,Bread,Bakery,74,43.608557577332334,285
2022-03-30,Rice,Grocery,45,35.422709893102855,445
2022-03-30,Eggs,Dairy,59,120.60816365819473,264
2022-03-30,Soap,Personal Care,69,129.5667731420399,380
2022-03-30,Shampoo,Personal Care,61,192.31956242099633,363
2022-03-31,Milk,Dairy,58,60.51171596431956,390
2022-03-31,Bread,Bakery,79,60.54366282102234,316
2022-03-31,Rice,Grocery,68,174.28547450667935,311
2022-03-31,Eggs,Dairy,84,100.44344458006564,432
2022-03-31,Soap,Personal Care,87,173.3173940129197,241
2022-03-31,Shampoo,Personal Care,69,179.49609089864452,304
2022-04-01,Milk,Dairy,64,189.13791686851974,329
2022-04-01,Bread,Bakery,82,58.38741818874972,209
2022-04-01,Rice,Grocery,64,97.68071827869949,402
2022-04-01,Eggs,Dairy,63,83.40629287117994,413
2022-04-01,Soap,Personal Care,63,126.64738110441174,372
2022-04-01,Shampoo,Personal Care,62,150.11241605708227,286
2022-04-02,Milk,Dairy,113,17.91785111445301,286
2022-04-02,Bread,Bakery,82,162.4048060442416,351
2022-04-02,Rice,Grocery,90,106.6300649950399,431
2022-04-02,Eggs,Dairy,113,198.40179768535205,410
2022-04-02,Soap,Personal Care,94,45.18715789481891,460
2022-04-02,Shampoo,Personal Care,81,60.358821381750765,237
2022-04-03,Milk,Dairy,116,193.8934066205558,422
2022-04-03,Bread,Bakery,84,128.68607808231013,248
2022-04-03,Rice,Grocery,108,157.18041832117973,368
2022-04-03,Eggs,Dairy,111,71.22094565447938,363
2022-04-03,Soap,Personal Care,88,31.651760595720262,468
2022-04-03,Shampoo,Personal Care,116,164.23625973712615,425
2022-04-04,Milk,Dairy,59,74.27082613895469,382
2022-04-04,Bread,Bakery,55,92.09460775939723,323
2022-04-04,Rice,Grocery,82,189.18440917149445,412
2022-04-04,Eggs,Dairy,69,178.5157310397612,321
2022-04-04,Soap,Personal Care,75,170.83772435115281,432
2022-04-04,Shampoo,Personal Care,71,130.85344510866676,348
2022-04-05,Milk,Dairy,76,152.15646213600954,437
2022-04-05,Bread,Bakery,57,20.233059329624965,455
2022-04-05,Rice,Grocery,71,61.172946677384765,484
2022-04-05,Eggs,Dairy,69,30.50930578282823,412
2022-04-05,Soap,Personal Care,73,165.37921267281956,294
2022-04-05,Shampoo,Personal Care,72,38.6284604648767,243
2022-04-06,Milk,Dairy,62,154.0551521045421,383
2022-04-06,Bread,Bakery,60,38.79818060165798,229
2022-04-06,Rice,Grocery,57,130.89535725605714,327
2022-04-06,Eggs,Dairy,58,40.56115305197178,385
2022-04-06,Soap,Personal Care,62,56.86898425910837,460
2022-04-06,Shampoo,Personal Care,42,62.801398477284884,423
2022-04-07,Milk,Dairy,50,48.76677057949078,209
2022-04-07,Bread,Bakery,73,127.03723554943402,265
2022-04-07,Rice,Grocery,63,158.92043905222548,285
2022-04-07,Eggs,Dairy,60,151.68941871893412,213
2022-04-07,Soap,Personal Care,65,154.14851412109093,219
2022-04-07,Shampoo,Personal Care,65,38.28872956316449,269
2022-04-08,Milk,Dairy,81,199.30352414917698,331
2022-04-08,Bread,Bakery,57,147.19347825852003,223
2022-04-08,Rice,Grocery,63,36.186350840254725,429
2022-04-08,Eggs,Dairy,67,43.89079101839267,401
2022-04-08,Soap,Personal Care,58,77.5436719838579,256
2022-04-08,Shampoo,Personal Care,71,86.44215369044564,270
2022-04-09,Milk,Dairy,86,147.44690546633439,428
2022-04-09,Bread,Bakery,104,116.52541793907248,453
2022-04-09,Rice,Grocery,94,123.88010347595743,358
2022-04-09,Eggs,Dairy,104,130.93322369933927,410
2022-04-09,Soap,Personal Care,103,151.72578967459816,316
2022-04-09,Shampoo,Personal Care,103,108.28112072390579,372
2022-04-10,Milk,Dairy,121,92.4636795730363,345
2022-04-10,Bread,Bakery,111,199.68602716466043,317
2022-04-10,Rice,Grocery,118,131.13512024934366,347
2022-04-10,Eggs,Dairy,110,87.88192904229477,277
2022-04-10,Soap,Personal Care,86,118.65573153316544,260
2022-04-10,Shampoo,Personal Care,96,41.40588108433316,306
2022-04-11,Milk,Dairy,68,142.55741922881427,250
2022-04-11,Bread,Bakery,78,59.266384184497014,268
2022-04-11,Rice,Grocery,72,101.37214014308324,273
2022-04-11,Eggs,Dairy,47,35.36119475902932,459
2022-04-11,Soap,Personal Care,75,181.7435327494712,328
2022-04-11,Shampoo,Personal Care,66,155.44745080831086,381
2022-04-12,Milk,Dairy,64,35.71727563276025,230
2022-04-12,Bread,Bakery,62,12.546499022111465,305
2022-04-12,Rice,Grocery,75,56.925971823679966,419
2022-04-12,Eggs,Dairy,62,61.67044796443989,381
2022-04-12,Soap,Personal Care,61,60.94641381814754,427
2022-04-12,Shampoo,Personal Care,73,21.90410865651736,449
2022-04-13,Milk,Dairy,53,69.8860090084982,206
2022-04-13,Bread,Bakery,59,14.146445387343006,447
2022-04-13,Rice,Grocery,69,34.31775962138141,398
2022-04-13,Eggs,Dairy,69,167.29499131121284,341
2022-04-13,Soap,Personal Care,68,196.44644719447686,281
2022-04-13,Shampoo,Personal Care,46,147.7795882347118,360
2022-04-14,Milk,Dairy,60,89.41808743539202,285
2022-04-14,Bread,Bakery,62,109.44427316112963,260
2022-04-14,Rice,Grocery,69,86.75579650204416,242
2022-04-14,Eggs,Dairy,54,144.48866847365605,216
2022-04-14,Soap,Personal Care,46,52.96793980208874,297
2022-04-14,Shampoo,Personal Care,49,41.49716263102239,201
2022-04-15,Milk,Dairy,76,51.05718610520842,297
2022-04-15,Bread,Bakery,70,97.43083025280353,366
2022-04-15,Rice,Grocery,72,21.831890117558267,493
2022-04-15,Eggs,Dairy,76,195.8317454149704,442
2022-04-15,Soap,Personal Care,62,175.70578300427053,353
2022-04-15,Shampoo,Personal Care,56,153.28045926007115,342
2022-04-16,Milk,Dairy,123,177.12055244079053,291
2022-04-16,Bread,Bakery,91,116.43462909123326,483
2022-04-16,Rice,Grocery,111,15.161810032856366,447
2022-04-16,Eggs,Dairy,79,63.661870750437224,241
2022-04-16,Soap,Personal Care,109,80.66720690420432,478
2022-04-16,Shampoo,Personal Care,111,27.747514675306164,396
2022-04-17,Milk,Dairy,91,109.43262992700085,496
2022-04-17,Bread,Bakery,109,130.57065933455772,254
2022-04-17,Rice,Grocery,92,47.209754391514586,437
2022-04-17,Eggs,Dairy,126,40.01141633871612,467
2022-04-17,Soap,Personal Care,77,126.55989634144349,458
2022-04-17,Shampoo,Personal Care,113,42.082299268760366,419
2022-04-18,Milk,Dairy,47,179.8580449014954,375
2022-04-18,Bread,Bakery,54,93.66144948998631,445
2022-04-18,Rice,Grocery,66,162.6846717338917,215
2022-04-18,Eggs,Dairy,52,196.9809606169346,220
2022-04-18,Soap,Personal Care,81,71.37212769338063,301
2022-04-18,Shampoo,Personal Care,69,116.35357989129268,395
2022-04-19,Milk,Dairy,83,179.14903007338242,332
2022-04-19,Bread,Bakery,50,165.62206763371466,333
2022-04-19,Rice,Grocery,69,197.73245766402707,412
2022-04-19,Eggs,Dairy,64,165.6584699255776,275
2022-04-19,Soap,Personal Care,82,145.28266386284835,447
2022-04-19,Shampoo,Personal Care,65,55.576081423629496,379
2022-04-20,Milk,Dairy,49,150.5375471380851,274
2022-04-20,Bread,Bakery,79,119.67744884603648,472
2022-04-20,Rice,Grocery,55,99.54456180565127,470
2022-04-20,Eggs,Dairy,68,15.911963984297959,471
2022-04-20,Soap,Personal Care,42,69.83472183646386,447
2022-04-20,Shampoo,Personal Care,81,43.227473063432285,400
2022-04-21,Milk,Dairy,59,169.03781379615862,327
2022-04-21,Bread,Bakery,45,174.613437707755,493
2022-04-21,Rice,Grocery,56,154.99950533918897,341
2022-04-21,Eggs,Dairy,54,54.224997949244866,451
2022-04-21,Soap,Personal Care,66,59.45450293754057,424
2022-04-21,Shampoo,Personal Care,46,94.94055332322083,237
2022-04-22,Milk,Dairy,56,82.50626857476801,389
2022-04-22,Bread,Bakery,60,195.5920624170253,283
2022-04-22,Rice,Grocery,63,150.58178294571675,353
2022-04-22,Eggs,Dairy,60,144.46078200281755,309
2022-04-22,Soap,Personal Care,60,153.25276168338894,400
2022-04-22,Shampoo,Personal Care,86,196.54175171951925,405
2022-04-23,Milk,Dairy,96,175.8232295175643,319
2022-04-23,Bread,Bakery,110,28.341549337133756,485
2022-04-23,Rice,Grocery,78,99.0659134382561,288
2022-04-23,Eggs,Dairy,93,24.105765867793423,421
2022-04-23,Soap,Personal Care,76,176.67549686081807,201
2022-04-23,Shampoo,Personal Care,99,197.91538808653303,454
2022-04-24,Milk,Dairy,101,64.20516428789011,467
2022-04-24,Bread,Bakery,114,199.1331280763489,249
2022-04-24,Rice,Grocery,94,57.93837746948724,371
2022-04-24,Eggs,Dairy,110,182.82909569295256,234
2022-04-24,Soap,Personal Care,87,177.0059910536308,264
2022-04-24,Shampoo,Personal Care,89,141.94558666483468,275
2022-04-25,Milk,Dairy,67,36.12951721523292,346
2022-04-25,Bread,Bakery,84,94.24220273204567,431
2022-04-25,Rice,Grocery,78,94.59676133410976,356
2022-04-25,Eggs,Dairy,61,138.52100884429453,227
2022-04-25,Soap,Personal Care,54,102.65674303804023,393
2022-04-25,Shampoo,Personal Care,64,99.85045523407192,456
2022-04-26,Milk,Dairy,52,23.477121065416952,352
2022-04-26,Bread,Bakery,73,17.555533347828213,461
2022-04-26,Rice,Grocery,72,55.38276547636625,292
2022-04-26,Eggs,Dairy,68,128.2787421886516,341
2022-04-26,Soap,Personal Care,57,63.32981094803512,376
2022-04-26,Shampoo,Personal Care,57,172.28583955359582,389
2022-04-27,Milk,Dairy,57,170.34567639622756,289
2022-04-27,Bread,Bakery,62,51.51686852728476,305
2022-04-27,Rice,Grocery,58,85.43285783506641,236
2022-04-27,Eggs,Dairy,64,165.45926706216704,476
2022-04-27,Soap,Personal Care,64,119.20811531023888,238
2022-04-27,Shampoo,Personal Care,62,18.522177924478044,326
2022-04-28,Milk,Dairy,65,84.96945436355281,307
2022-04-28,Bread,Bakery,69,177.62912565802105,308
2022-04-28,Rice,Grocery,66,66.3782518097771,289
2022-04-28,Eggs,Dairy,50,10.297369986379852,373
2022-04-28,Soap,Personal Care,74,167.62163580439756,376
2022-04-28,Shampoo,Personal Care,73,140.4520835635953,360
2022-04-29,Milk,Dairy,60,27.534110493918874,438
2022-04-29,Bread,Bakery,74,152.72382908359944,424
2022-04-29,Rice,Grocery,69,77.406545448837,457
2022-04-29,Eggs,Dairy,76,132.82551712367533,465
2022-04-29,Soap,Personal Care,70,36.385552015338234,400
2022-04-29,Shampoo,Personal Care,70,176.00273275860556,283
2022-04-30,Milk,Dairy,76,110.69838935601956,495
2022-04-30,Bread,Bakery,87,142.02765099843225,467
2022-04-30,Rice,Grocery,114,102.34009382154457,412
2022-04-30,Eggs,Dairy,105,170.6648289680823,306
2022-04-30,Soap,Personal Care,90,137.86365825494215,272
2022-04-30,Shampoo,Personal Care,118,161.69226469848698,394
2022-05-01,Milk,Dairy,108,184.16069480982938,262
2022-05-01,Bread,Bakery,99,179.0338862733376,359
2022-05-01,Rice,Grocery,105,109.90439378593152,489
2022-05-01,Eggs,Dairy,101,132.69069691816634,255
2022-05-01,Soap,Personal Care,70,189.86244245877378,474
2022-05-01,Shampoo,Personal Care,107,132.706253394432,325
2022-05-02,Milk,Dairy,66,29.239383776880196,263
2022-05-02,Bread,Bakery,51,79.2728083575326,315
2022-05-02,Rice,Grocery,74,116.34080451920858,230
2022-05-02,Eggs,Dairy,59,36.70506383988855,266
2022-05-02,Soap,Personal Care,62,82.99927546730204,354
2022-05-02,Shampoo,Personal Care,63,83.71748438990521,433
2022-05-03,Milk,Dairy,75,69.50918960333306,324
2022-05-03,Bread,Bakery,63,181.01580477313132,324
2022-05-03,Rice,Grocery,53,81.21267787854131,234
2022-05-03,Eggs,Dairy,67,124.5591465310977,400
2022-05-03,Soap,Personal Care,68,125.30669489961669,325
2022-05-03,Shampoo,Personal Care,75,83.24726190001525,477
2022-05-04,Milk,Dairy,47,39.28755820391255,361
2022-05-04,Bread,Bakery,70,77.6752729523429,308
2022-05-04,Rice,Grocery,74,106.414809562751,220
2022-05-04,Eggs,Dairy,61,115.96467698750834,291
2022-05-04,Soap,Personal Care,65,38.59908341604857,338
2022-05-04,Shampoo,Personal Care,61,158.65378259741658,298
2022-05-05,Milk,Dairy,84,128.44713205029362,448
2022-05-05,Bread,Bakery,81,48.24930048626232,207
2022-05-05,Rice,Grocery,71,100.35374712249707,363
2022-05-05,Eggs,Dairy,79,35.150752016644766,290
2022-05-05,Soap,Personal Care,61,147.20721473662212,372
2022-05-05,Shampoo,Personal Care,65,17.216497025072158,445
2022-05-06,Milk,Dairy,56,33.715954653701175,383
2022-05-06,Bread,Bakery,67,176.6472103934559,211
2022-05-06,Rice,Grocery,61,190.33130718699368,353
2022-05-06,Eggs,Dairy,66,101.84741283489785,269
2022-05-06,Soap,Personal Care,65,64.29887554991534,415
2022-05-06,Shampoo,Personal Care,76,125.09350759642076,391
2022-05-07,Milk,Dairy,104,179.9459857966041,418
2022-05-07,Bread,Bakery,105,124.40222721740811,438
2022-05-07,Rice,Grocery,79,191.6489572862673,247
2022-05-07,Eggs,Dairy,85,172.25277372153022,424
2022-05-07,Soap,Personal Care,108,21.86694278762357,493
2022-05-07,Shampoo,Personal Care,76,106.98217291080412,388
2022-05-08,Milk,Dairy,115,154.8933149918933,221
2022-05-08,Bread,Bakery,108,175.68918430493147,497
2022-05-08,Rice,Grocery,105,165.76158294709822,368
2022-05-08,Eggs,Dairy,95,50.0339431347686,256
2022-05-08,Soap,Personal Care,113,198.20374622632534,463
2022-05-08,Shampoo,Personal Care,111,27.064309313727062,229
2022-05-09,Milk,Dairy,48,150.19520852669072,224
2022-05-09,Bread,Bakery,44,23.115612768691427,340
2022-05-09,Rice,Grocery,54,156.09532860045178,327
2022-05-09,Eggs,Dairy,48,170.7250735387691,393
2022-05-09,Soap,Personal Care,55,147.3984024282796,459
2022-05-09,Shampoo,Personal Care,74,68.1660947671227,271
2022-05-10,Milk,Dairy,55,163.56468990175222,372
2022-05-10,Bread,Bakery,53,191.47188938542325,322
2022-05-10,Rice,Grocery,60,139.53224237713064,344
2022-05-10,Eggs,Dairy,63,160.95795345324225,343
2022-05-10,Soap,Personal Care,46,23.851348719901665,212
2022-05-10,Shampoo,Personal Care,77,50.11136952156588,489
2022-05-11,Milk,Dairy,48,162.66172122640808,319
2022-05-11,Bread,Bakery,75,100.5230274053204,432
2022-05-11,Rice,Grocery,81,124.66368824824194,252
2022-05-11,Eggs,Dairy,74,146.76037613739035,231
2022-05-11,Soap,Personal Care,78,121.31430980616865,253
2022-05-11,Shampoo,Personal Care,78,139.69727203244645,213
2022-05-12,Milk,Dairy,70,166.28161093299738,221
2022-05-12,Bread,Bakery,72,37.14643265448822,463
2022-05-12,Rice,Grocery,68,104.37213033540985,489
2022-05-12,Eggs,Dairy,58,147.12709501626406,403
2022-05-12,Soap,Personal Care,70,29.52216796596044,440
2022-05-12,Shampoo,Personal Care,82,62.4722159859709,493
2022-05-13,Milk,Dairy,73,98.72391999308604,356
2022-05-13,Bread,Bakery,77,167.07578538689347,306
2022-05-13,Rice,Grocery,66,170.11526141050544,299
2022-05-13,Eggs,Dairy,71,189.16692519504807,282
2022-05-13,Soap,Personal Care,61,81.69043025300664,378
2022-05-13,Shampoo,Personal Care,60,140.53366063561612,417
2022-05-14,Milk,Dairy,98,186.73248343330067,416
2022-05-14,Bread,Bakery,93,41.721086861967756,434
2022-05-14,Rice,Grocery,86,193.54902597444868,210
2022-05-14,Eggs,Dairy,89,143.4826952916133,293
2022-05-14,Soap,Personal Care,97,158.54653403553777,339
2022-05-14,Shampoo,Personal Care,115,29.913532349538702,227
2022-05-15,Milk,Dairy,118,31.085729671178136,455
2022-05-15,Bread,Bakery,85,80.26451863756355,212
2022-05-15,Rice,Grocery,91,166.21417849512042,230
2022-05-15,Eggs,Dairy,86,80.52070680929094,365
2022-05-15,Soap,Personal Care,80,161.2857131569423,372
2022-05-15,Shampoo,Personal Care,111,35.9541716937228,462
2022-05-16,Milk,Dairy,60,150.04834458208973,348
2022-05-16,Bread,Bakery,74,98.94928684719578,264
2022-05-16,Rice,Grocery,53,79.87933767366906,248
2022-05-16,Eggs,Dairy,70,113.3230882945851,252
2022-05-16,Soap,Personal Care,62,55.95888787528773,301
2022-05-16,Shampoo,Personal Care,64,13.672249874344196,337
2022-05-17,Milk,Dairy,44,86.81505197842513,216
2022-05-17,Bread,Bakery,70,11.88552601428877,370
2022-05-17,Rice,Grocery,67,17.91479549270966,429
2022-05-17,Eggs,Dairy,59,96.43458900644154,471
2022-05-17,Soap,Personal Care,70,109.0462490542864,385
2022-05-17,Shampoo,Personal Care,60,156.33006023384823,421
2022-05-18,Milk,Dairy,49,44.530446234797964,423
2022-05-18,Bread,Bakery,60,150.41504597971215,206
2022-05-18,Rice,Grocery,70,10.25718888593895,242
2022-05-18,Eggs,Dairy,63,114.19258687717425,427
2022-05-18,Soap,Personal Care,72,14.483043282650534,463
2022-05-18,Shampoo,Personal Care,47,49.34803445354853,258
2022-05-19,Milk,Dairy,50,22.482023201329497,356
2022-05-19,Bread,Bakery,42,101.9746432449383,278
2022-05-19,Rice,Grocery,78,20.990445394960517,289
2022-05-19,Eggs,Dairy,55,55.440167778626176,295
2022-05-19,Soap,Personal Care,76,132.4723232010453,487
2022-05-19,Shampoo,Personal Care,75,48.94642981009512,289
2022-05-20,Milk,Dairy,57,36.752560289608454,225
2022-05-20,Bread,Bakery,73,69.87793743518512,466
2022-05-20,Rice,Grocery,59,130.8313943611084,248
2022-05-20,Eggs,Dairy,73,74.09462679323445,387
2022-05-20,Soap,Personal Care,78,21.519495952628958,373
2022-05-20,Shampoo,Personal Care,73,186.81529292084204,283
2022-05-21,Milk,Dairy,80,192.00748300078638,425
2022-05-21,Bread,Bakery,97,24.48545141497725,493
2022-05-21,Rice,Grocery,108,113.90333178527398,422
2022-05-21,Eggs,Dairy,101,41.492458165829625,292
2022-05-21,Soap,Personal Care,88,180.55818780881177,307
2022-05-21,Shampoo,Personal Care,118,196.426580541182,249
2022-05-22,Milk,Dairy,91,192.51912534750795,471
2022-05-22,Bread,Bakery,75,104.66484009486186,383
2022-05-22,Rice,Grocery,106,59.312938803457165,288
2022-05-22,Eggs,Dairy,105,43.45813955281299,353
2022-05-22,Soap,Personal Care,78,167.5844091221174,484
2022-05-22,Shampoo,Personal Care,119,192.42576483703496,444
2022-05-23,Milk,Dairy,56,193.74000947094663,207
2022-05-23,Bread,Bakery,61,100.6110202289143,293
2022-05-23,Rice,Grocery,50,136.65409101885766,386
2022-05-23,Eggs,Dairy,76,156.60911308593546,285
2022-05-23,Soap,Personal Care,59,168.72748786000392,235
2022-05-23,Shampoo,Personal Care,53,162.903093178042,415
