user_id,date,category,sub_category,amount,payment_method,location,income,budget,year,month,day,weekday,is_weekend
1001,2023-05-03 20:34:15,Food,Groceries,1882.29,Card,Store,60000,25000,2023,5,3,Wednesday,False
1018,2024-01-08 23:25:08,Travel,Flights,2200.94,UPI,Store,40000,30000,2024,1,8,Monday,False
1015,2024-03-29 03:18:20,Travel,Hotel,14068.14,UPI,Mall,30000,20000,2024,3,29,Friday,False
1017,2023-06-26 09:17:32,Health,Medicine,2169.51,UPI,Restaurant,30000,25000,2023,6,26,Monday,False
1003,2023-06-01 19:33:24,Shopping,Electronics,4834.94,Cash,Restaurant,60000,20000,2023,6,1,Thursday,False
1002,2023-10-27 03:06:46,Rent,House Rent,19454.3,UPI,Restaurant,60000,20000,2023,10,27,Friday,False
1006,2024-06-04 09:53:12,Rent,House Rent,17795.14,UPI,Restaurant,60000,20000,2024,6,4,Tuesday,False
1017,2024-07-07 23:40:10,Health,Doctor,1507.52,Cash,Restaurant,30000,20000,2024,7,7,Sunday,True
1014,2023-09-28 02:57:03,Transport,Taxi,1956.23,Cash,Online,40000,25000,2023,9,28,Thursday,False
1019,2023-02-08 06:10:00,Health,Medicine,4263.13,UPI,Online,30000,30000,2023,2,8,Wednesday,False
1020,2024-03-28 14:20:34,Food,Restaurant,1618.76,Cash,Mall,50000,20000,2024,3,28,Thursday,False
1020,2024-10-13 05:35:30,Entertainment,Movies,888.99,Cash,Mall,30000,20000,2024,10,13,Sunday,True
1019,2023-11-14 11:09:15,Transport,Bus,2806.17,UPI,Mall,60000,25000,2023,11,14,Tuesday,False
1016,2023-04-07 18:21:42,Food,Snacks,4683.97,Cash,Mall,60000,20000,2023,4,7,Friday,False
1009,2024-03-17 06:56:40,Bills,Internet,3495.35,Cash,Restaurant,50000,30000,2024,3,17,Sunday,True
1005,2024-12-12 09:53:09,Others,Misc,2871.8,Cash,Online,40000,25000,2024,12,12,Thursday,False
1019,2023-11-19 13:53:35,Transport,Taxi,531.02,UPI,Online,40000,25000,2023,11,19,Sunday,True
1004,2023-02-26 23:15:25,Health,Medicine,3094.29,UPI,Store,50000,25000,2023,2,26,Sunday,True
1005,2023-03-07 21:09:59,Rent,House Rent,19850.81,Cash,Restaurant,50000,25000,2023,3,7,Tuesday,False
1010,2024-12-25 15:56:41,Health,Doctor,743.42,Cash,Store,60000,20000,2024,12,25,Wednesday,False
1008,2023-12-25 17:45:09,Entertainment,Movies,2615.73,Cash,Store,60000,25000,2023,12,25,Monday,False
1006,2024-01-23 07:04:41,Education,Courses,4393.0,UPI,Mall,60000,30000,2024,1,23,Tuesday,False
1014,2023-11-24 15:30:49,Education,Courses,3716.8,Cash,Online,60000,20000,2023,11,24,Friday,False
1019,2024-08-11 08:11:14,Shopping,Clothing,3500.23,Card,Mall,40000,30000,2024,8,11,Sunday,True
1014,2024-03-20 17:40:15,Education,Books,3527.3,Cash,Restaurant,30000,30000,2024,3,20,Wednesday,False
1008,2024-04-14 08:25:22,Entertainment,Movies,1829.48,Card,Store,60000,30000,2024,4,14,Sunday,True
1017,2024-01-04 11:59:05,Bills,Electricity,1503.28,UPI,Online,30000,20000,2024,1,4,Thursday,False
1003,2023-02-09 17:17:51,Bills,Water,4056.34,Card,Online,30000,25000,2023,2,9,Thursday,False
1008,2023-07-26 10:47:41,Education,Books,4060.06,Card,Restaurant,60000,30000,2023,7,26,Wednesday,False
1020,2024-10-04 13:39:08,Food,Restaurant,4342.01,UPI,Restaurant,30000,30000,2024,10,4,Friday,False
1018,2023-07-28 09:19:57,Education,Books,4570.54,Cash,Mall,40000,25000,2023,7,28,Friday,False
1013,2023-06-08 17:25:33,Health,Medicine,2581.14,UPI,Mall,60000,25000,2023,6,8,Thursday,False
1003,2023-04-16 08:27:12,Transport,Fuel,2532.51,Cash,Online,30000,25000,2023,4,16,Sunday,True
1017,2024-10-16 15:17:44,Food,Groceries,4001.56,Cash,Store,50000,30000,2024,10,16,Wednesday,False
1004,2023-02-18 04:59:21,Health,Doctor,3267.32,Cash,Online,40000,25000,2023,2,18,Saturday,True
1006,2024-06-20 04:47:08,Travel,Hotel,11125.57,Card,Restaurant,30000,20000,2024,6,20,Thursday,False
1008,2024-10-15 01:19:46,Education,Books,3989.17,Cash,Mall,60000,25000,2024,10,15,Tuesday,False
1014,2023-10-23 07:13:10,Entertainment,Subscriptions,4455.53,Card,Store,60000,30000,2023,10,23,Monday,False
1011,2024-12-21 16:28:30,Travel,Hotel,6393.94,UPI,Restaurant,60000,30000,2024,12,21,Saturday,True
1020,2023-12-01 23:33:09,Food,Restaurant,1909.14,UPI,Online,40000,25000,2023,12,1,Friday,False
1018,2024-08-11 19:49:37,Transport,Fuel,515.21,UPI,Restaurant,40000,30000,2024,8,11,Sunday,True
1018,2024-03-20 12:33:18,Rent,House Rent,13674.2,Card,Online,50000,20000,2024,3,20,Wednesday,False
1008,2023-12-22 01:15:19,Others,Misc,227.91,UPI,Mall,30000,20000,2023,12,22,Friday,False
1013,2024-10-17 08:11:31,Entertainment,Movies,2354.71,UPI,Online,60000,30000,2024,10,17,Thursday,False
1013,2024-01-19 17:14:04,Travel,Flights,9054.38,UPI,Restaurant,50000,30000,2024,1,19,Friday,False
1007,2023-11-08 16:30:01,Shopping,Electronics,1468.38,UPI,Online,60000,30000,2023,11,8,Wednesday,False
1005,2024-10-17 04:06:45,Education,Books,2974.62,UPI,Mall,40000,30000,2024,10,17,Thursday,False
1001,2023-11-25 09:57:34,Others,Misc,200.98,UPI,Online,50000,30000,2023,11,25,Saturday,True
1012,2023-08-24 04:13:23,Education,Books,234.87,Card,Store,60000,30000,2023,8,24,Thursday,False
1019,2023-12-08 01:03:44,Health,Doctor,4121.87,Card,Mall,50000,30000,2023,12,8,Friday,False
1008,2024-01-31 12:11:00,Bills,Electricity,1832.94,Cash,Store,60000,25000,2024,1,31,Wednesday,False
1005,2024-05-10 04:47:57,Entertainment,Movies,678.95,UPI,Restaurant,40000,25000,2024,5,10,Friday,False
1020,2024-11-13 23:39:18,Education,Books,2635.1,UPI,Restaurant,50000,30000,2024,11,13,Wednesday,False
1011,2023-10-09 11:55:05,Rent,House Rent,16549.9,Card,Restaurant,30000,20000,2023,10,9,Monday,False
1017,2024-03-18 00:40:52,Bills,Water,1118.31,Card,Mall,40000,30000,2024,3,18,Monday,False
1016,2024-03-29 19:26:51,Entertainment,Subscriptions,3133.31,Cash,Online,60000,20000,2024,3,29,Friday,False
1004,2024-12-23 23:50:59,Education,Books,472.47,UPI,Store,40000,30000,2024,12,23,Monday,False
1010,2023-09-14 16:28:05,Shopping,Electronics,305.82,Card,Store,30000,30000,2023,9,14,Thursday,False
1020,2024-09-20 08:52:35,Others,Misc,2680.21,Card,Restaurant,60000,30000,2024,9,20,Friday,False
1004,2024-09-08 11:48:28,Entertainment,Movies,2726.14,UPI,Online,30000,25000,2024,9,8,Sunday,True
1009,2024-07-18 21:08:21,Shopping,Electronics,3205.28,Card,Online,40000,20000,2024,7,18,Thursday,False
1012,2023-09-28 15:48:29,Entertainment,Movies,3644.15,Cash,Restaurant,40000,30000,2023,9,28,Thursday,False
1001,2024-04-21 02:08:26,Travel,Hotel,14686.08,Cash,Restaurant,60000,20000,2024,4,21,Sunday,True
1019,2024-01-25 11:40:57,Health,Doctor,2605.69,Cash,Store,40000,25000,2024,1,25,Thursday,False
1018,2024-04-05 07:35:08,Entertainment,Games,1648.63,Cash,Restaurant,50000,20000,2024,4,5,Friday,False
1019,2023-05-12 05:19:03,Shopping,Clothing,3986.17,UPI,Mall,60000,25000,2023,5,12,Friday,False
1008,2023-10-15 13:51:58,Others,Misc,1390.62,UPI,Restaurant,60000,30000,2023,10,15,Sunday,True
1002,2024-07-04 08:27:08,Shopping,Electronics,2222.91,Cash,Restaurant,50000,25000,2024,7,4,Thursday,False
1012,2024-03-15 03:16:06,Bills,Water,438.36,UPI,Online,30000,20000,2024,3,15,Friday,False
1008,2024-10-19 07:42:19,Others,Misc,175.49,Cash,Store,60000,30000,2024,10,19,Saturday,True
1003,2023-02-27 10:54:28,Entertainment,Games,4815.11,Cash,Mall,50000,30000,2023,2,27,Monday,False
1010,2024-10-29 12:49:11,Shopping,Clothing,4188.1,Card,Mall,60000,20000,2024,10,29,Tuesday,False
1013,2023-12-04 18:34:08,Travel,Hotel,11047.66,Cash,Store,50000,30000,2023,12,4,Monday,False
1015,2023-11-27 19:00:58,Food,Groceries,2074.32,UPI,Restaurant,50000,25000,2023,11,27,Monday,False
1004,2024-01-15 02:49:12,Rent,House Rent,7599.41,Card,Online,60000,25000,2024,1,15,Monday,False
1006,2023-12-22 23:49:43,Entertainment,Subscriptions,824.36,UPI,Online,30000,20000,2023,12,22,Friday,False
1016,2023-04-20 18:15:02,Health,Medicine,1288.7,UPI,Mall,40000,25000,2023,4,20,Thursday,False
1003,2023-04-19 15:18:56,Shopping,Electronics,2768.67,UPI,Restaurant,40000,25000,2023,4,19,Wednesday,False
1005,2024-01-13 08:00:14,Health,Doctor,3587.25,UPI,Mall,40000,30000,2024,1,13,Saturday,True
1004,2024-08-21 03:16:40,Entertainment,Games,3317.98,Cash,Mall,30000,25000,2024,8,21,Wednesday,False
1010,2024-10-28 21:39:11,Education,Books,1435.67,Card,Online,30000,25000,2024,10,28,Monday,False
1007,2023-01-20 16:28:36,Rent,House Rent,19322.98,Cash,Store,50000,30000,2023,1,20,Friday,False
1005,2023-08-21 11:42:40,Rent,House Rent,16068.45,Card,Restaurant,30000,30000,2023,8,21,Monday,False
1005,2023-11-08 00:57:39,Rent,House Rent,13315.31,Card,Online,40000,30000,2023,11,8,Wednesday,False
1013,2023-08-06 21:06:25,Others,Misc,3078.02,UPI,Store,60000,25000,2023,8,6,Sunday,True
1003,2023-10-13 09:40:50,Travel,Flights,7454.8,Card,Store,40000,25000,2023,10,13,Friday,False
1019,2023-04-22 12:08:08,Entertainment,Subscriptions,1276.27,Cash,Online,30000,25000,2023,4,22,Saturday,True
1016,2024-12-28 06:44:24,Transport,Fuel,1812.06,Cash,Online,50000,30000,2024,12,28,Saturday,True
1004,2024-02-12 12:08:00,Transport,Fuel,3801.34,Card,Mall,50000,25000,2024,2,12,Monday,False
1017,2023-02-08 22:13:07,Education,Courses,121.25,UPI,Restaurant,50000,20000,2023,2,8,Wednesday,False
1007,2024-04-03 01:56:24,Others,Misc,624.56,Cash,Online,40000,30000,2024,4,3,Wednesday,False
1012,2023-10-25 05:54:41,Others,Misc,277.71,Cash,Store,40000,25000,2023,10,25,Wednesday,False
1005,2024-07-10 08:31:07,Entertainment,Movies,251.61,Cash,Restaurant,40000,25000,2024,7,10,Wednesday,False
1001,2023-09-18 02:50:50,Travel,Hotel,13120.99,UPI,Restaurant,40000,20000,2023,9,18,Monday,False
1001,2024-04-09 19:02:07,Education,Courses,3533.11,Cash,Mall,40000,30000,2024,4,9,Tuesday,False
1012,2023-05-17 21:44:36,Food,Groceries,2397.16,Card,Mall,60000,30000,2023,5,17,Wednesday,False
1007,2024-11-22 13:31:02,Entertainment,Subscriptions,534.28,Cash,Mall,60000,30000,2024,11,22,Friday,False
1020,2024-05-04 01:43:36,Education,Courses,2483.5,Card,Online,30000,30000,2024,5,4,Saturday,True
1013,2024-10-23 01:45:36,Rent,House Rent,12102.08,UPI,Online,50000,25000,2024,10,23,Wednesday,False
1004,2023-03-14 05:18:19,Education,Books,907.35,Cash,Store,50000,25000,2023,3,14,Tuesday,False
1007,2024-02-11 02:31:16,Food,Restaurant,2197.57,Card,Online,60000,30000,2024,2,11,Sunday,True
1020,2024-10-16 04:53:16,Food,Groceries,2022.6,Cash,Mall,40000,20000,2024,10,16,Wednesday,False
1008,2023-12-25 11:16:53,Shopping,Clothing,3098.46,Card,Online,50000,20000,2023,12,25,Monday,False
1016,2023-04-10 00:01:34,Bills,Water,3193.71,Cash,Restaurant,60000,20000,2023,4,10,Monday,False
1019,2023-02-19 06:41:28,Travel,Flights,2588.95,UPI,Restaurant,60000,30000,2023,2,19,Sunday,True
1001,2023-06-18 15:47:23,Bills,Electricity,1904.33,Card,Mall,30000,25000,2023,6,18,Sunday,True
1003,2023-12-06 21:07:22,Entertainment,Games,3148.01,Card,Restaurant,60000,30000,2023,12,6,Wednesday,False
1005,2023-11-08 02:59:26,Rent,House Rent,12547.04,Card,Online,60000,20000,2023,11,8,Wednesday,False
1008,2024-04-22 07:21:48,Entertainment,Movies,4289.62,UPI,Mall,60000,20000,2024,4,22,Monday,False
1001,2023-02-26 07:29:00,Education,Books,3310.53,UPI,Online,50000,20000,2023,2,26,Sunday,True
1015,2024-09-05 05:27:57,Travel,Hotel,4118.15,UPI,Store,30000,25000,2024,9,5,Thursday,False
1019,2024-08-17 15:26:41,Shopping,Clothing,399.32,Card,Mall,50000,20000,2024,8,17,Saturday,True
1019,2024-10-03 23:55:18,Travel,Flights,10351.45,UPI,Mall,30000,30000,2024,10,3,Thursday,False
1016,2023-10-22 01:32:59,Health,Doctor,181.23,Card,Mall,60000,25000,2023,10,22,Sunday,True
1017,2023-03-15 13:08:34,Bills,Water,2949.59,Card,Mall,30000,30000,2023,3,15,Wednesday,False
1014,2023-05-17 12:51:54,Bills,Water,4704.14,UPI,Mall,40000,25000,2023,5,17,Wednesday,False
1005,2024-05-21 09:11:58,Travel,Flights,9481.16,Cash,Store,30000,25000,2024,5,21,Tuesday,False
1019,2023-02-07 09:40:14,Bills,Electricity,1971.44,UPI,Online,60000,30000,2023,2,7,Tuesday,False
1008,2024-03-08 19:50:14,Health,Medicine,3234.28,UPI,Store,60000,25000,2024,3,8,Friday,False
1007,2024-02-13 17:59:39,Shopping,Electronics,2318.35,Card,Store,60000,20000,2024,2,13,Tuesday,False
1011,2023-06-27 04:00:17,Travel,Flights,9093.02,Cash,Mall,30000,25000,2023,6,27,Tuesday,False
1020,2024-05-19 21:17:20,Bills,Water,4710.25,UPI,Mall,30000,20000,2024,5,19,Sunday,True
1015,2023-01-13 19:56:52,Entertainment,Subscriptions,1961.21,Cash,Mall,50000,25000,2023,1,13,Friday,False
1019,2024-04-28 21:37:59,Health,Medicine,4807.89,Card,Online,60000,30000,2024,4,28,Sunday,True
1003,2023-02-13 00:20:03,Shopping,Clothing,4531.49,Card,Store,60000,25000,2023,2,13,Monday,False
1006,2024-05-15 03:25:44,Travel,Flights,4545.28,Cash,Restaurant,40000,25000,2024,5,15,Wednesday,False
1001,2023-03-11 08:31:10,Travel,Hotel,2901.7,Card,Restaurant,50000,30000,2023,3,11,Saturday,True
1015,2023-09-25 10:01:02,Food,Snacks,548.85,UPI,Online,30000,25000,2023,9,25,Monday,False
1010,2023-02-12 16:54:12,Entertainment,Subscriptions,140.2,Cash,Store,50000,25000,2023,2,12,Sunday,True
1004,2024-09-24 12:27:34,Rent,House Rent,6416.64,Card,Restaurant,60000,30000,2024,9,24,Tuesday,False
1018,2024-05-16 05:20:01,Rent,House Rent,15245.1,UPI,Online,40000,30000,2024,5,16,Thursday,False
1008,2024-02-21 22:35:14,Travel,Flights,2925.45,UPI,Restaurant,50000,20000,2024,2,21,Wednesday,False
1007,2024-07-09 05:47:15,Travel,Flights,6146.68,Cash,Store,60000,20000,2024,7,9,Tuesday,False
1005,2024-02-21 18:34:27,Others,Misc,4232.13,UPI,Online,30000,30000,2024,2,21,Wednesday,False
1018,2023-01-16 21:56:38,Transport,Fuel,165.2,Card,Mall,30000,25000,2023,1,16,Monday,False
1016,2024-03-22 14:11:45,Shopping,Accessories,4081.62,UPI,Mall,40000,25000,2024,3,22,Friday,False
1010,2024-04-19 06:50:14,Shopping,Electronics,1445.18,Card,Online,40000,30000,2024,4,19,Friday,False
1005,2024-02-05 02:54:22,Shopping,Electronics,634.92,UPI,Restaurant,40000,25000,2024,2,5,Monday,False
1003,2024-01-29 20:16:26,Food,Snacks,3498.85,Card,Mall,40000,25000,2024,1,29,Monday,False
1015,2024-07-10 00:11:09,Travel,Hotel,10176.26,Card,Mall,50000,20000,2024,7,10,Wednesday,False
1003,2024-03-08 03:52:21,Shopping,Electronics,4393.49,UPI,Mall,30000,30000,2024,3,8,Friday,False
1016,2023-10-17 22:45:06,Education,Courses,3688.6,UPI,Restaurant,30000,30000,2023,10,17,Tuesday,False
1009,2023-01-26 01:15:39,Health,Medicine,4027.23,Card,Online,50000,25000,2023,1,26,Thursday,False
1020,2024-11-01 11:48:14,Rent,House Rent,9230.52,Card,Online,40000,25000,2024,11,1,Friday,False
1013,2023-07-25 23:47:49,Others,Misc,928.33,UPI,Restaurant,30000,30000,2023,7,25,Tuesday,False
1010,2023-12-02 15:28:38,Transport,Bus,3765.54,Cash,Online,50000,20000,2023,12,2,Saturday,True
1014,2024-11-13 07:42:25,Education,Books,4043.83,Cash,Restaurant,60000,30000,2024,11,13,Wednesday,False
1005,2023-09-18 05:30:08,Food,Restaurant,4953.0,UPI,Mall,30000,30000,2023,9,18,Monday,False
1006,2023-06-10 02:33:48,Travel,Flights,7364.03,UPI,Store,30000,20000,2023,6,10,Saturday,True
1008,2023-05-14 01:38:50,Food,Snacks,1891.49,Card,Online,60000,25000,2023,5,14,Sunday,True
1005,2023-10-17 15:45:13,Transport,Taxi,3893.24,UPI,Online,30000,20000,2023,10,17,Tuesday,False
1016,2024-08-26 16:47:06,Food,Snacks,1736.98,Card,Online,40000,30000,2024,8,26,Monday,False
1006,2024-12-05 02:37:15,Bills,Internet,4657.25,UPI,Mall,40000,25000,2024,12,5,Thursday,False
1016,2023-03-21 11:03:51,Others,Misc,4299.14,Cash,Online,60000,25000,2023,3,21,Tuesday,False
1010,2023-11-22 03:39:44,Health,Doctor,2173.52,UPI,Restaurant,40000,25000,2023,11,22,Wednesday,False
1015,2024-07-17 21:06:13,Travel,Hotel,11761.32,Card,Store,50000,30000,2024,7,17,Wednesday,False
1010,2024-07-10 17:23:05,Transport,Taxi,3784.99,UPI,Mall,50000,30000,2024,7,10,Wednesday,False
1011,2024-06-23 12:45:12,Bills,Internet,560.46,Card,Store,40000,25000,2024,6,23,Sunday,True
1004,2024-01-13 11:14:45,Bills,Internet,4517.64,Cash,Restaurant,30000,25000,2024,1,13,Saturday,True
1020,2024-12-03 17:20:06,Rent,House Rent,12578.79,Card,Restaurant,40000,30000,2024,12,3,Tuesday,False
1005,2024-10-18 10:16:09,Food,Restaurant,4140.96,Cash,Restaurant,60000,25000,2024,10,18,Friday,False
1007,2024-08-21 03:45:47,Travel,Hotel,6160.64,UPI,Mall,50000,30000,2024,8,21,Wednesday,False
1019,2023-08-23 00:59:03,Shopping,Electronics,4482.84,Card,Restaurant,40000,25000,2023,8,23,Wednesday,False
1002,2024-03-31 09:52:27,Travel,Flights,7059.62,Card,Mall,40000,30000,2024,3,31,Sunday,True
1010,2023-08-24 16:40:47,Shopping,Clothing,103.65,Cash,Mall,50000,30000,2023,8,24,Thursday,False
1016,2023-05-05 00:06:56,Rent,House Rent,18580.73,Card,Mall,60000,25000,2023,5,5,Friday,False
1005,2024-08-14 14:55:14,Education,Books,501.87,UPI,Restaurant,40000,20000,2024,8,14,Wednesday,False
1020,2023-08-15 19:47:57,Health,Doctor,1630.6,Card,Online,40000,20000,2023,8,15,Tuesday,False
1015,2023-03-07 05:35:06,Rent,House Rent,19250.93,Cash,Mall,50000,30000,2023,3,7,Tuesday,False
1007,2023-08-30 05:39:36,Others,Misc,4755.51,UPI,Restaurant,40000,25000,2023,8,30,Wednesday,False
1013,2023-04-14 09:45:28,Rent,House Rent,13601.57,Cash,Store,60000,30000,2023,4,14,Friday,False
1009,2024-02-18 14:31:49,Education,Courses,3177.59,UPI,Restaurant,30000,20000,2024,2,18,Sunday,True
1012,2023-03-19 23:17:05,Others,Misc,2269.81,Card,Store,40000,25000,2023,3,19,Sunday,True
1008,2024-09-29 15:49:26,Health,Medicine,1501.39,Cash,Restaurant,60000,25000,2024,9,29,Sunday,True
1020,2024-07-07 02:20:25,Food,Groceries,1676.89,UPI,Restaurant,60000,25000,2024,7,7,Sunday,True
1006,2023-01-18 13:53:52,Transport,Taxi,3378.97,Cash,Restaurant,40000,20000,2023,1,18,Wednesday,False
1011,2023-03-09 15:13:11,Health,Medicine,3774.25,Cash,Store,30000,20000,2023,3,9,Thursday,False
1002,2024-11-12 13:49:24,Health,Medicine,3968.32,Card,Mall,60000,30000,2024,11,12,Tuesday,False
1012,2023-01-12 19:15:20,Travel,Flights,12265.04,UPI,Store,60000,25000,2023,1,12,Thursday,False
1015,2023-07-16 17:47:41,Rent,House Rent,6368.09,Card,Restaurant,30000,30000,2023,7,16,Sunday,True
1007,2024-07-13 22:32:22,Education,Courses,2497.38,Card,Online,30000,30000,2024,7,13,Saturday,True
1004,2024-03-22 00:48:24,Education,Courses,334.92,UPI,Store,60000,30000,2024,3,22,Friday,False
1006,2023-08-10 14:17:53,Food,Groceries,2770.17,Card,Online,30000,25000,2023,8,10,Thursday,False
1005,2024-07-21 13:58:04,Health,Medicine,2235.58,Card,Store,30000,25000,2024,7,21,Sunday,True
1012,2023-03-05 04:03:06,Travel,Flights,13540.15,UPI,Online,50000,20000,2023,3,5,Sunday,True
1012,2024-02-19 15:00:13,Bills,Internet,1787.03,UPI,Online,30000,20000,2024,2,19,Monday,False
1018,2023-10-10 06:46:18,Entertainment,Movies,629.48,Card,Store,60000,25000,2023,10,10,Tuesday,False
1020,2024-01-07 17:31:46,Bills,Electricity,757.81,UPI,Store,30000,30000,2024,1,7,Sunday,True
1001,2023-10-08 05:43:11,Education,Books,3819.48,Card,Store,40000,30000,2023,10,8,Sunday,True
1010,2024-06-19 22:19:10,Shopping,Electronics,3110.18,Card,Mall,40000,25000,2024,6,19,Wednesday,False
1011,2024-01-18 21:53:05,Others,Misc,550.56,Card,Mall,60000,25000,2024,1,18,Thursday,False
1018,2023-04-25 07:18:01,Food,Snacks,466.33,Cash,Online,50000,30000,2023,4,25,Tuesday,False
1002,2024-04-25 12:51:56,Bills,Electricity,3519.8,UPI,Mall,40000,30000,2024,4,25,Thursday,False
1006,2024-05-17 03:50:31,Transport,Bus,410.18,Cash,Store,40000,20000,2024,5,17,Friday,False
1001,2023-06-24 20:27:49,Bills,Internet,4118.21,Card,Store,40000,30000,2023,6,24,Saturday,True
1012,2023-05-23 19:42:20,Rent,House Rent,15593.63,UPI,Restaurant,40000,20000,2023,5,23,Tuesday,False
1019,2024-07-07 12:23:59,Others,Misc,452.68,Card,Online,50000,25000,2024,7,7,Sunday,True
1009,2023-11-26 12:26:41,Education,Courses,469.95,UPI,Online,60000,20000,2023,11,26,Sunday,True
1011,2023-12-29 20:57:32,Shopping,Accessories,4933.87,Cash,Mall,40000,25000,2023,12,29,Friday,False
1016,2023-10-21 04:40:29,Transport,Bus,1902.64,Card,Online,40000,30000,2023,10,21,Saturday,True
1013,2024-07-14 09:14:00,Others,Misc,1884.68,Card,Store,50000,25000,2024,7,14,Sunday,True
1014,2024-04-27 05:14:13,Entertainment,Games,4073.36,Cash,Online,50000,25000,2024,4,27,Saturday,True
1015,2023-07-15 14:35:13,Shopping,Accessories,4738.88,UPI,Store,60000,30000,2023,7,15,Saturday,True
1002,2023-08-14 12:57:12,Others,Misc,4930.71,Card,Restaurant,60000,20000,2023,8,14,Monday,False
1001,2024-03-28 09:27:46,Entertainment,Movies,3779.22,UPI,Store,50000,25000,2024,3,28,Thursday,False
1013,2024-09-22 22:19:21,Education,Books,1912.48,UPI,Mall,60000,30000,2024,9,22,Sunday,True
1007,2023-09-01 02:48:21,Shopping,Accessories,463.33,Cash,Mall,50000,30000,2023,9,1,Friday,False
1018,2024-01-31 07:34:41,Entertainment,Games,3896.88,Cash,Restaurant,50000,30000,2024,1,31,Wednesday,False
1016,2024-01-23 16:34:33,Health,Medicine,2814.1,Card,Online,50000,30000,2024,1,23,Tuesday,False
1007,2024-05-23 01:18:21,Travel,Hotel,7514.89,Cash,Online,60000,25000,2024,5,23,Thursday,False
1020,2024-10-27 22:33:12,Rent,House Rent,18595.32,Card,Mall,60000,30000,2024,10,27,Sunday,True
1017,2024-09-10 00:44:23,Entertainment,Subscriptions,600.43,Cash,Restaurant,50000,25000,2024,9,10,Tuesday,False
1004,2023-07-15 06:41:08,Bills,Water,2488.49,UPI,Online,50000,25000,2023,7,15,Saturday,True
1003,2024-01-20 15:40:28,Food,Restaurant,106.2,Card,Store,40000,30000,2024,1,20,Saturday,True
1020,2023-02-28 18:24:48,Travel,Hotel,8092.59,Cash,Restaurant,30000,25000,2023,2,28,Tuesday,False
