Employee_ID,Age,Gender,Department,Education_Level,Experience_Years,Salary,Training_Hours,Projects_Completed,Overtime_Hours,Absenteeism_Days,Last_Performance_Score,Performance_Level
1614,51,Female,Marketing,Masters,22,53521,69,2,10,10,4,Medium
1615,44,Female,IT,Masters,28,31564,64,15,34,11,3,Medium
1616,35,Female,HR,Bachelors,14,125155,24,14,7,12,1,Low
1617,35,Female,IT,PhD,26,178371,15,11,27,7,3,Medium
1618,23,Female,HR,PhD,2,199030,14,7,2,15,5,Medium
1619,58,Male,Marketing,Bachelors,9,164493,97,5,1,0,4,Medium
1620,26,Male,Marketing,Bachelors,14,108747,80,2,13,12,1,Low
1621,59,Male,Finance,Bachelors,23,31202,2,3,28,10,5,Medium
1622,35,Female,Finance,Masters,15,129407,66,9,46,3,2,Low
1623,46,Female,Finance,Bachelors,16,193257,36,13,2,3,2,Low
1624,41,Female,Marketing,Bachelors,18,154757,80,14,0,14,2,Low
1625,23,Female,Sales,PhD,10,110197,54,6,14,2,1,Low
1626,27,Male,Marketing,Bachelors,15,62637,37,6,19,18,3,Medium
1627,38,Male,IT,PhD,4,169438,62,7,21,1,1,Low
1628,46,Female,Marketing,PhD,4,44276,0,9,33,5,1,Low
1629,49,Male,Marketing,Masters,25,100946,70,18,49,7,1,Low
1630,23,Male,HR,Bachelors,13,199311,89,18,32,16,2,Low
1631,56,Female,HR,Bachelors,17,95214,18,1,8,4,3,Medium
1632,58,Female,HR,PhD,25,175647,51,14,2,1,1,High
1633,26,Female,Marketing,Masters,7,192473,29,0,1,11,3,Medium
1634,22,Female,Sales,Masters,4,61230,54,9,3,4,4,Medium
1635,33,Female,IT,Bachelors,6,144086,13,5,15,9,1,Low
1636,57,Female,IT,PhD,15,149526,12,12,32,8,1,Low
1637,44,Male,Sales,Bachelors,22,174093,83,9,8,19,1,Low
1638,52,Male,Sales,Bachelors,13,160521,89,11,39,7,4,Medium
1639,32,Female,IT,Bachelors,4,166729,26,5,37,0,4,Medium
1640,31,Male,Finance,Bachelors,23,55059,88,5,17,5,2,Low
1641,24,Female,HR,PhD,8,21532,8,0,15,10,5,Medium
1642,35,Female,HR,Masters,3,122666,40,11,7,2,3,Medium
1643,37,Female,IT,Bachelors,3,101551,47,9,22,14,5,Medium
1644,31,Female,Sales,Bachelors,15,188828,11,13,35,10,1,Low
1645,50,Male,Finance,Bachelors,23,91880,9,14,2,4,1,Low
1646,31,Female,IT,Bachelors,16,126734,5,3,14,15,2,Low
1647,33,Male,HR,Masters,14,133997,33,0,37,6,5,Medium
1648,51,Female,Marketing,Masters,3,185278,51,7,32,5,1,Low
1649,22,Female,Sales,Masters,5,72168,40,2,17,8,5,Medium
1650,26,Female,Marketing,Masters,15,133123,82,13,22,6,2,Low
1651,41,Male,IT,Bachelors,28,175622,5,16,42,2,5,Medium
1652,29,Female,HR,PhD,3,157461,1,1,2,10,3,Medium
1653,33,Female,Finance,Masters,5,107897,14,14,29,11,2,Low
1654,22,Female,Marketing,Masters,4,186919,16,5,44,10,5,Medium
1655,41,Male,Finance,Bachelors,15,124599,15,4,16,1,1,Low
1656,49,Male,HR,Bachelors,29,99239,27,13,49,0,4,Medium
1657,58,Male,Marketing,Bachelors,24,38642,84,18,31,1,4,High
1658,58,Female,Finance,Bachelors,15,126862,71,8,45,13,2,Low
1659,33,Male,Finance,PhD,9,56509,9,7,6,12,4,Medium
1660,58,Female,Marketing,PhD,8,99417,9,2,38,4,3,Medium
1661,49,Male,HR,Masters,3,69237,9,17,13,1,2,Low
1662,36,Male,Finance,PhD,28,166486,72,7,14,18,1,Low
1663,27,Female,IT,Masters,13,83176,27,15,43,16,1,Low
1664,41,Male,Marketing,Masters,3,148633,23,14,11,10,2,Low
1665,35,Female,Sales,PhD,11,99865,18,14,7,15,4,Medium
1666,23,Female,Sales,Masters,23,137181,96,15,15,19,4,Medium
1667,30,Male,HR,Bachelors,9,82059,67,0,40,17,1,Low
1668,58,Female,IT,Masters,3,69150,55,9,33,19,3,Medium
1669,41,Female,Finance,Bachelors,17,108367,66,18,45,7,4,Medium
1670,47,Male,Sales,PhD,12,61091,41,4,23,1,3,Medium
1671,50,Male,HR,PhD,12,20903,11,17,28,16,4,Medium
1672,22,Female,IT,Masters,13,74235,17,2,15,10,2,Low
1673,56,Male,IT,Bachelors,17,75342,22,3,4,13,5,Medium
1674,27,Female,HR,Masters,0,193795,83,3,4,15,1,Low
1675,58,Female,HR,PhD,20,55572,5,10,29,14,2,Low
1676,26,Male,Finance,Masters,15,37610,52,8,49,14,4,Medium
1677,54,Male,HR,Masters,14,54052,97,0,49,2,1,Low
1678,35,Male,Finance,Bachelors,21,118993,41,15,4,6,5,Medium
1679,33,Male,Finance,PhD,24,107063,65,8,42,11,5,Medium
1680,41,Female,Marketing,Masters,4,188622,29,10,12,2,4,Medium
1681,45,Female,IT,Bachelors,28,180083,8,5,34,18,1,Low
1682,55,Male,IT,Masters,5,185836,90,16,48,9,4,Medium
1683,46,Male,IT,Bachelors,5,117540,41,11,24,7,5,Medium
1684,50,Female,Marketing,Bachelors,2,73533,33,7,49,15,2,Low
1685,52,Female,Finance,Masters,15,175136,39,15,13,15,2,Low
1686,44,Female,Finance,PhD,11,143989,87,4,43,11,3,Medium
1687,59,Female,HR,PhD,3,140388,16,0,45,4,5,Medium
1688,41,Male,Marketing,Bachelors,0,48702,28,16,25,19,5,Medium
1689,44,Female,HR,PhD,3,143482,99,7,17,5,4,Medium
1690,37,Female,Marketing,Bachelors,0,28631,49,9,19,5,3,Medium
1691,29,Male,HR,PhD,20,107388,75,17,33,7,3,Medium
1692,42,Female,Sales,Masters,26,144798,94,14,6,16,1,Low
1693,22,Female,IT,PhD,26,90043,48,19,46,11,4,Medium
1694,29,Male,IT,Bachelors,7,180053,72,12,9,13,2,Low
1695,50,Male,Finance,Bachelors,23,55764,60,9,14,1,1,Low
1696,53,Male,Sales,PhD,4,149014,82,8,16,18,3,Medium
1697,59,Female,IT,Masters,29,133076,45,12,10,5,2,Low
1698,26,Female,Finance,Bachelors,25,119007,45,2,33,17,5,Medium
1699,43,Male,Sales,Bachelors,1,44940,16,2,26,3,4,Medium
1700,55,Male,IT,Bachelors,11,127418,65,0,20,4,3,Medium
1701,22,Female,HR,Bachelors,21,91792,4,1,30,5,5,Medium
1702,47,Male,Marketing,Bachelors,16,179504,53,10,49,14,3,Medium
1703,31,Male,Sales,Masters,6,28367,15,13,3,5,2,Low
1704,51,Male,Finance,PhD,10,131764,80,9,40,7,1,Low
1705,39,Female,Sales,Masters,3,176583,90,6,48,8,2,Low
1706,38,Female,Finance,Masters,4,28573,6,0,16,5,4,Medium
1707,47,Female,Sales,Bachelors,5,35582,7,6,48,1,4,Medium
1708,29,Female,Finance,Masters,10,156450,71,14,47,15,3,Medium
1709,33,Female,IT,Bachelors,0,85296,86,10,19,19,2,Low
1710,48,Female,HR,Masters,24,164572,95,5,24,0,1,Low
1711,29,Male,IT,Bachelors,9,85841,81,6,39,15,4,Medium
1712,46,Female,HR,Bachelors,19,41881,37,6,22,0,1,Low
1713,25,Female,IT,Masters,23,90233,53,0,14,0,5,Medium
1714,54,Male,IT,Masters,20,85285,75,9,32,6,3,Medium
1715,22,Female,Sales,PhD,10,79547,14,14,18,15,1,Low
1716,40,Female,Marketing,PhD,23,158294,91,7,14,16,3,Medium
1717,52,Male,Finance,PhD,16,27933,49,18,40,15,5,Medium
1718,37,Male,Finance,Masters,7,103385,55,2,4,15,1,Low
1719,35,Male,Finance,Masters,26,118706,94,14,15,5,1,Low
1720,26,Female,HR,Bachelors,12,158012,8,3,44,17,5,Medium
1721,47,Male,Finance,PhD,26,104590,7,5,47,2,2,Low
1722,49,Female,Finance,Bachelors,19,126399,18,9,31,7,1,Low
1723,23,Female,Sales,Bachelors,17,79145,50,17,21,3,1,Low
1724,27,Female,IT,Bachelors,26,194682,71,15,42,3,4,High
1725,30,Female,Finance,Bachelors,21,77520,97,17,31,16,2,Low
1726,54,Male,Marketing,PhD,15,24544,56,5,12,4,1,Low
1727,46,Male,Finance,Bachelors,1,74812,67,18,37,13,5,Medium
1728,34,Female,HR,Masters,4,190690,30,16,25,14,3,Medium
1729,30,Male,HR,Masters,17,139090,2,17,16,11,5,Medium
1730,34,Female,HR,Masters,2,119054,98,12,4,12,2,Low
1731,52,Female,Finance,PhD,26,176516,82,6,48,17,4,Medium
1732,32,Female,Sales,Bachelors,21,175861,42,19,32,13,4,Medium
1733,25,Male,Marketing,PhD,16,152689,28,11,26,18,4,Medium
1734,55,Female,Finance,Bachelors,15,120834,9,1,4,6,5,Medium
1735,59,Female,Sales,PhD,5,154405,11,11,36,5,3,Medium
1736,25,Male,Sales,PhD,18,60002,45,11,6,4,3,Medium
1737,59,Male,Finance,Bachelors,6,151583,29,3,47,3,1,Low
1738,40,Male,Finance,PhD,17,132850,93,3,17,17,3,Medium
1739,27,Male,Sales,Bachelors,13,150011,81,17,30,13,3,Medium
1740,55,Female,Sales,Masters,5,188922,87,15,5,15,1,Low
1741,39,Male,Sales,Masters,7,141548,31,13,1,19,5,Medium
1742,34,Female,Finance,Masters,14,51786,72,16,12,13,5,Medium
1743,44,Male,Sales,PhD,14,56244,46,16,41,4,2,Low
1744,40,Male,HR,Masters,14,87261,87,2,10,10,5,Medium
1745,32,Male,Finance,Bachelors,15,38477,62,5,25,11,4,Medium
1746,22,Male,HR,Masters,0,197605,25,12,20,17,4,Medium
1747,45,Male,IT,Masters,10,185541,2,8,1,3,2,Low
1748,28,Male,Finance,PhD,26,28496,22,8,39,12,3,Medium
1749,46,Female,IT,Bachelors,28,140522,74,7,19,19,2,Low
1750,42,Male,Sales,PhD,24,163342,73,16,16,12,1,Low
1751,36,Male,Sales,PhD,4,40724,49,15,15,3,2,Low
1752,22,Male,Marketing,Bachelors,4,50416,35,15,41,6,2,Low
1753,33,Male,Sales,PhD,28,55575,12,18,4,1,4,Medium
1754,28,Female,IT,Bachelors,27,96614,28,15,13,17,1,Low
1755,36,Male,Sales,Masters,20,113566,37,13,23,5,1,Low
1756,42,Male,Finance,Bachelors,5,168480,76,19,3,15,2,Low
1757,40,Male,Sales,Bachelors,1,147192,89,13,47,2,1,High
1758,50,Male,Marketing,Bachelors,5,39359,83,13,23,14,1,Low
1759,46,Female,Sales,PhD,13,159770,4,13,46,19,5,Medium
1760,54,Male,IT,Bachelors,10,190564,19,11,8,9,1,Low
1761,53,Female,IT,Bachelors,3,63634,77,5,2,8,3,Medium
1762,56,Male,Sales,Bachelors,23,137255,13,19,8,10,1,Low
1763,59,Female,IT,Masters,28,62864,7,12,17,13,4,Medium
1764,47,Female,IT,Bachelors,26,114482,47,15,35,11,5,Medium
1765,32,Male,Marketing,PhD,24,57355,12,8,18,6,4,Medium
1766,56,Male,Finance,Bachelors,8,57690,23,1,23,10,4,Medium
1767,29,Female,Marketing,Bachelors,23,188886,78,2,3,16,3,Medium
1768,35,Female,HR,Masters,2,182717,64,9,8,8,5,Medium
1769,31,Male,Marketing,Bachelors,25,76630,85,19,32,12,2,Low
1770,23,Female,Sales,PhD,15,199243,33,1,0,15,1,Low
1771,30,Female,Finance,Bachelors,10,41658,50,9,34,2,3,Medium
1772,24,Female,Sales,PhD,26,35797,2,7,9,4,3,Medium
1773,42,Male,HR,Masters,3,78799,89,16,11,16,2,Low
1774,47,Female,Finance,Bachelors,0,138301,77,0,17,0,3,Medium
1775,29,Female,IT,Masters,24,72236,57,5,13,8,2,Low
1776,23,Female,Marketing,Bachelors,20,26265,71,6,9,16,2,Low
1777,27,Male,Sales,PhD,21,145611,54,14,9,12,2,Low
1778,49,Male,HR,Masters,15,141754,79,17,17,14,3,Medium
1779,50,Female,IT,Bachelors,18,178070,41,8,23,7,2,Low
1780,47,Male,Marketing,PhD,15,111426,20,7,0,7,3,Medium
1781,46,Female,IT,Masters,10,165378,9,9,29,1,5,Medium
1782,33,Male,Marketing,Bachelors,25,198417,56,3,14,9,2,Low
1783,26,Male,Finance,Masters,7,162957,24,19,7,4,3,Medium
1784,55,Female,IT,Bachelors,22,129681,55,7,34,15,3,Medium
1785,58,Male,IT,PhD,0,63826,37,0,17,18,3,Medium
1786,36,Male,IT,PhD,25,75597,85,7,40,0,1,Low
1787,57,Male,Finance,Masters,27,158515,60,11,15,12,1,Low
1788,36,Female,HR,Masters,20,117375,46,14,20,3,2,Low
1789,44,Male,Marketing,Bachelors,25,37084,53,12,14,6,5,Medium
1790,27,Male,IT,PhD,8,109447,45,15,4,0,2,Low
1791,42,Female,Finance,Bachelors,27,24383,67,17,44,1,4,High
1792,44,Male,HR,PhD,26,112313,3,0,6,15,4,Medium
1793,37,Male,Marketing,Masters,11,54361,93,16,47,13,5,Medium
1794,36,Male,Finance,Bachelors,21,100294,65,15,6,4,5,High
1795,46,Male,Marketing,Bachelors,7,81331,92,4,26,13,5,Medium
1796,57,Male,IT,PhD,25,115057,42,19,24,16,1,Low
1797,32,Female,HR,PhD,16,171601,61,9,21,11,1,Low
1798,36,Female,Finance,PhD,9,141685,99,5,47,19,4,Medium
1799,25,Male,HR,Masters,26,116917,84,11,12,11,5,Medium
1800,42,Male,IT,Bachelors,6,50932,84,9,16,2,3,Medium
1801,34,Male,HR,PhD,18,21908,84,16,40,1,4,High
1802,43,Female,HR,Masters,24,181430,3,1,43,14,5,Medium
1803,40,Female,Sales,PhD,5,50412,64,18,12,10,3,Medium
1804,55,Male,HR,Bachelors,20,148319,61,19,25,9,5,Medium
1805,35,Male,Marketing,PhD,23,103710,89,5,8,17,2,Low
1806,25,Female,Finance,Bachelors,23,22928,1,12,4,1,3,Medium
1807,48,Male,Sales,Masters,27,85158,8,8,38,6,2,Low
1808,50,Female,Finance,Masters,27,181704,56,11,32,6,1,Low
1809,49,Female,Finance,PhD,18,52309,44,17,3,6,4,Medium
1810,56,Male,IT,Bachelors,17,29280,17,7,27,13,5,Medium
1811,29,Female,IT,Bachelors,14,60449,47,17,25,1,4,Medium
1812,37,Male,Sales,Bachelors,1,46957,41,1,3,1,5,Medium
1813,57,Male,IT,PhD,13,187967,40,7,15,14,2,Low
1814,51,Male,IT,Bachelors,20,90499,74,9,36,10,3,Medium
1815,39,Male,IT,Bachelors,9,113057,88,8,21,9,3,Medium
1816,23,Male,Finance,Bachelors,27,130065,89,17,35,2,5,High
1817,34,Male,Sales,Bachelors,15,172767,57,7,37,16,2,Low
1818,25,Female,Finance,PhD,6,94893,99,18,34,8,5,Medium
1819,47,Female,Marketing,PhD,7,45176,41,2,24,14,5,Medium
1820,46,Female,Finance,Bachelors,9,169481,34,8,7,13,5,Medium
1821,51,Female,Marketing,Bachelors,14,76967,37,12,16,18,3,Medium
1822,32,Male,HR,Masters,7,20987,66,8,17,16,5,Medium
1823,28,Female,HR,Masters,12,116854,40,19,49,19,3,Medium
1824,52,Female,Marketing,Bachelors,11,46015,98,11,11,16,1,Low
1825,31,Female,Marketing,Bachelors,7,132350,49,12,32,15,2,Low
1826,34,Male,Finance,Masters,14,86404,85,7,22,19,1,Low
1827,52,Female,Marketing,Masters,25,136751,71,14,11,7,5,Medium
1828,28,Male,Sales,Bachelors,11,148807,78,12,10,6,3,Medium
1829,57,Female,HR,PhD,10,188218,44,12,12,11,2,Low
1830,41,Male,HR,PhD,18,68231,70,16,34,0,4,High
1831,25,Male,Marketing,Bachelors,13,180104,18,14,26,11,2,Low
1832,28,Female,IT,Bachelors,26,48305,16,18,24,5,2,Low
1833,22,Male,IT,Masters,17,74306,64,2,39,15,5,Medium
1834,34,Male,Marketing,Masters,12,141139,92,13,2,17,1,Low
1835,43,Female,Sales,PhD,3,38318,76,9,48,18,1,Low
1836,42,Female,IT,Bachelors,16,164318,55,16,24,2,4,High
1837,43,Female,Marketing,Masters,18,184916,92,7,44,2,5,Medium
1838,49,Male,Sales,PhD,26,183674,40,17,9,4,2,Low
1839,30,Male,Sales,PhD,8,41584,41,11,16,2,1,Low
1840,47,Male,Finance,PhD,22,35169,5,16,2,18,1,Low
1841,30,Female,Sales,Masters,6,45968,68,10,44,4,3,Medium
1842,36,Male,IT,Masters,0,157457,97,8,21,13,2,Low
1843,31,Male,IT,Bachelors,6,142684,74,14,37,15,5,Medium
1844,45,Male,Marketing,Bachelors,25,135391,72,8,13,0,1,Low
1845,29,Male,Marketing,PhD,6,45444,39,11,26,16,5,Medium
1846,45,Male,Sales,PhD,19,126081,40,10,41,10,2,Low
1847,37,Male,HR,Masters,6,82497,8,16,19,8,2,Low
1848,47,Male,Finance,Masters,7,25362,7,5,47,3,1,Low
1849,48,Female,HR,Bachelors,15,119254,43,7,17,1,4,Medium
1850,58,Female,Sales,Bachelors,2,159322,57,9,12,8,5,Medium
1851,25,Female,Sales,Bachelors,12,88354,66,14,41,4,5,High
1852,45,Male,HR,Masters,9,56368,12,3,5,3,3,Medium
1853,40,Male,Finance,PhD,17,64109,18,17,9,4,2,Low
1854,57,Female,HR,Bachelors,6,47426,97,10,36,17,2,Low
1855,31,Male,Marketing,Bachelors,20,137632,95,8,28,12,1,Low
1856,46,Female,IT,Masters,20,132637,48,8,5,4,1,Low
1857,39,Male,Marketing,Bachelors,29,59023,79,7,38,18,1,Low
1858,40,Male,IT,PhD,4,142268,99,2,10,2,3,Medium
1859,57,Female,Sales,Masters,22,175964,81,17,47,17,4,Medium
1860,31,Female,Finance,Bachelors,24,129211,77,13,24,5,1,Low
1861,54,Female,HR,Bachelors,26,114897,29,2,43,5,1,Low
1862,26,Female,Finance,Masters,23,167079,65,16,43,4,1,High
1863,56,Female,HR,Masters,21,99777,76,3,29,0,3,Medium
1864,55,Male,Marketing,Bachelors,6,64858,90,17,19,7,5,Medium
1865,54,Male,Marketing,PhD,24,196145,58,14,36,0,4,High
1866,42,Male,HR,Masters,29,110042,52,18,15,5,5,Medium
1867,38,Female,Finance,PhD,26,103098,51,5,30,19,2,Low
1868,43,Female,HR,Bachelors,21,40239,80,14,28,13,2,Low
1869,58,Female,Sales,PhD,16,164137,30,6,5,10,1,Low
1870,36,Female,Marketing,Bachelors,3,130951,14,11,28,1,5,Medium
1871,56,Female,Sales,Bachelors,23,61291,19,15,31,3,3,Medium
1872,49,Female,Marketing,Bachelors,22,58805,4,8,8,12,4,Medium
1873,28,Male,Marketing,Bachelors,15,118831,6,19,36,6,5,Medium
1874,53,Male,IT,PhD,18,169515,17,4,22,5,5,Medium
1875,32,Male,Sales,Bachelors,9,29290,55,10,15,2,4,Medium
1876,31,Male,Sales,Bachelors,2,151283,74,1,17,8,5,Medium
1877,30,Male,IT,PhD,26,103634,95,15,18,13,5,Medium
1878,35,Female,Finance,Masters,2,39072,90,3,43,19,4,Medium
1879,34,Female,Sales,PhD,27,63290,89,4,1,10,3,Medium
1880,46,Female,HR,PhD,16,105186,44,6,9,4,4,Medium
1881,23,Female,IT,PhD,9,35115,27,5,11,13,1,Low
1882,56,Female,Sales,Bachelors,16,25149,49,9,45,18,1,Low
1883,28,Female,Finance,Bachelors,21,61992,1,13,17,7,1,Low
1884,42,Male,Sales,Bachelors,29,37716,83,7,18,6,1,Low
1885,39,Female,Marketing,Masters,29,117724,67,13,37,6,2,Low
1886,24,Female,HR,Bachelors,16,33621,76,13,36,2,3,High
1887,32,Female,IT,Masters,20,157892,23,19,26,2,2,Low
1888,45,Female,Marketing,Bachelors,3,133065,47,2,47,17,5,Medium
1889,40,Male,Finance,PhD,20,193872,44,0,13,12,5,Medium
1890,25,Male,Marketing,Bachelors,22,50399,92,8,44,0,4,Medium
1891,47,Female,Marketing,Masters,5,139374,57,8,33,4,1,Low
1892,59,Male,Finance,Masters,11,165074,35,1,1,3,4,Medium
1893,53,Male,Marketing,Bachelors,24,63098,1,15,43,15,5,Medium
1894,57,Female,IT,PhD,21,65511,17,7,32,14,1,Low
1895,58,Female,Sales,Bachelors,24,73243,48,5,18,17,3,Medium
1896,54,Female,Marketing,Bachelors,19,135131,7,12,26,16,5,Medium
1897,57,Female,IT,Bachelors,16,48750,57,0,47,13,4,Medium
1898,24,Female,Sales,PhD,16,168382,14,18,29,13,4,Medium
1899,30,Male,Sales,Masters,9,75398,16,14,6,18,5,Medium
1900,29,Female,Marketing,PhD,6,64345,22,0,26,5,2,Low
1901,54,Female,IT,Masters,28,113430,65,9,20,12,3,Medium
1902,27,Female,Marketing,Masters,15,134921,69,0,6,17,5,Medium
1903,25,Male,Finance,Masters,28,111729,92,11,47,14,5,Medium
1904,34,Female,Sales,PhD,12,71843,26,10,24,6,4,Medium
1905,23,Female,Marketing,Bachelors,2,161294,36,16,37,18,1,Low
1906,26,Female,Sales,Bachelors,1,182581,48,3,17,16,1,Low
1907,48,Male,IT,Bachelors,15,151458,63,6,32,8,1,Low
1908,53,Female,HR,Bachelors,29,84334,33,11,32,10,4,Medium
1909,42,Female,Marketing,Bachelors,5,87170,17,12,31,4,1,Low
1910,29,Female,Marketing,PhD,5,60878,63,4,24,1,5,Medium
1911,59,Male,Sales,PhD,12,189421,73,5,13,14,2,Low
1912,29,Female,IT,PhD,6,173024,43,1,37,11,2,Low
1913,24,Female,Finance,PhD,4,110352,16,6,37,9,2,Low
1914,24,Female,IT,PhD,23,172601,58,13,3,9,1,Low
1915,43,Male,Marketing,PhD,6,192593,12,13,43,19,2,Low
1916,27,Female,Finance,PhD,1,38383,51,9,17,10,1,Low
1917,23,Female,IT,Bachelors,16,155973,59,3,9,9,5,Medium
1918,44,Female,HR,Masters,12,62889,41,2,34,6,5,Medium
1919,23,Male,Sales,PhD,29,34633,90,13,34,13,4,Medium
1920,59,Male,IT,Masters,24,82244,63,5,39,12,4,Medium
1921,38,Female,IT,PhD,20,149177,65,14,22,4,3,High
1922,56,Male,HR,PhD,27,170235,33,7,24,18,5,Medium
1923,55,Male,Marketing,Bachelors,26,161779,94,4,0,9,1,Low
1924,44,Male,Sales,Masters,20,103597,86,2,17,7,3,Medium
1925,51,Female,IT,Bachelors,27,196173,70,2,14,17,5,Medium
1926,29,Female,Finance,Bachelors,15,195778,63,12,24,0,1,High
1927,43,Male,IT,Masters,25,35115,32,1,31,4,5,Medium
1928,57,Male,Sales,Bachelors,19,95379,11,0,19,10,5,Medium
1929,26,Male,IT,PhD,1,59979,75,11,16,19,1,Low
1930,34,Female,HR,PhD,4,191713,18,7,10,10,5,Medium
1931,50,Female,IT,PhD,17,89377,8,18,12,15,5,Medium
1932,52,Male,IT,PhD,27,26416,73,8,24,9,5,Medium
1933,37,Male,Finance,PhD,6,161705,16,13,19,14,4,Medium
1934,51,Male,HR,Bachelors,10,148785,49,17,24,6,2,Low
1935,37,Male,HR,Bachelors,24,151666,38,9,41,14,5,Medium
1936,33,Female,IT,PhD,24,165465,40,8,44,15,1,Low
1937,38,Male,Finance,PhD,10,186452,9,5,48,5,5,Medium
1938,37,Female,IT,Bachelors,21,196128,11,0,30,10,4,Medium
1939,33,Male,IT,Masters,16,150364,78,4,0,16,4,Medium
1940,29,Male,Sales,Bachelors,15,117507,94,9,15,14,5,Medium
1941,41,Male,Sales,Bachelors,12,138243,14,12,47,15,3,Medium
1942,24,Male,Finance,Bachelors,21,155933,27,3,27,1,2,Low
1943,37,Male,Marketing,Bachelors,4,123070,3,0,20,3,1,Low
1944,51,Female,Sales,Bachelors,19,56126,35,1,29,18,1,Low
1945,44,Male,Marketing,Masters,15,100382,64,3,2,5,1,Low
1946,49,Male,HR,PhD,27,184754,97,16,33,17,1,Low
1947,26,Male,Sales,PhD,21,38228,46,9,5,10,4,Medium
1948,41,Female,Sales,Masters,21,44009,80,11,42,8,2,Low
1949,22,Female,Finance,PhD,15,20094,38,1,28,2,5,Medium
1950,51,Female,Marketing,PhD,15,100636,37,2,2,1,5,Medium
1951,42,Female,Sales,PhD,13,118453,43,13,32,17,3,Medium
1952,41,Male,Sales,Masters,5,168502,50,14,10,14,5,Medium
1953,27,Male,Finance,Masters,1,186643,96,12,44,17,2,Low
1954,43,Male,Finance,PhD,13,74486,84,8,4,18,5,Medium
1955,39,Female,Marketing,PhD,15,110510,25,1,49,14,4,Medium
1956,29,Male,HR,PhD,22,40860,35,18,31,16,5,Medium
1957,53,Male,HR,Bachelors,29,92812,68,15,46,17,1,Low
1958,54,Female,IT,Bachelors,19,86087,96,10,17,17,1,Low
1959,37,Female,Sales,Bachelors,12,159558,0,11,46,10,1,Low
1960,33,Female,Marketing,Masters,14,69607,52,0,19,17,1,Low
1961,59,Male,Sales,PhD,11,160817,5,1,38,2,4,Medium
1962,55,Male,Marketing,Masters,8,126664,36,15,48,12,4,Medium
1963,35,Female,Marketing,Masters,25,38330,1,1,39,13,4,Medium
1964,57,Male,Marketing,Masters,17,140803,68,18,27,3,5,High
1965,54,Female,Sales,PhD,20,191150,89,9,12,17,1,Low
1966,44,Female,Finance,Bachelors,13,63336,40,18,25,4,3,Medium
1967,23,Male,Sales,PhD,19,28070,50,9,15,13,3,Medium
1968,42,Female,Marketing,PhD,24,21320,46,15,24,11,1,Low
1969,23,Female,IT,Masters,3,109043,12,12,9,6,2,Low
1970,48,Female,HR,Masters,7,58921,75,15,28,11,5,Medium
1971,30,Male,Marketing,Masters,7,26589,68,17,45,7,3,Medium
1972,22,Female,IT,Bachelors,21,112995,65,7,37,2,4,Medium
1973,32,Female,Finance,Bachelors,21,35589,58,17,19,0,2,High
1974,24,Female,Marketing,Bachelors,15,56375,67,12,25,2,4,High
1975,44,Female,IT,PhD,26,63085,58,6,31,10,2,Low
1976,47,Female,Marketing,Masters,23,80840,90,17,38,17,2,Low
1977,25,Female,Sales,PhD,27,194272,9,5,37,6,5,Medium
1978,39,Female,IT,Bachelors,28,118704,12,8,48,8,4,Medium
1979,27,Male,Sales,Masters,27,177804,1,5,23,3,4,Medium
1980,56,Male,Sales,Bachelors,9,117047,89,17,30,9,3,Medium
1981,43,Female,IT,Masters,24,173498,14,16,39,17,1,Low
1982,36,Male,HR,Masters,20,50982,45,11,11,15,1,Low
1983,43,Male,IT,PhD,26,79720,56,2,35,11,3,Medium
1984,58,Female,HR,PhD,16,167818,9,4,9,18,2,Low
1985,33,Male,Marketing,Bachelors,0,48514,21,6,5,2,3,Medium
1986,59,Female,Marketing,PhD,17,154923,88,9,6,7,3,Medium
1987,39,Female,IT,PhD,9,170868,78,9,30,18,4,Medium
1988,56,Female,Marketing,PhD,25,96034,76,18,26,8,3,Medium
1989,51,Female,Finance,Masters,20,118388,7,3,7,18,2,Low
1990,45,Female,Sales,PhD,3,185664,20,9,2,16,1,Low
1991,51,Male,Sales,Bachelors,0,64845,84,17,39,12,5,Medium
1992,35,Female,HR,Masters,3,167002,21,2,46,1,3,Medium
1993,27,Male,Marketing,Masters,3,130853,96,2,20,3,3,Medium
1994,24,Female,HR,PhD,25,128417,44,4,0,10,4,Medium
1995,37,Female,Sales,Masters,3,133436,90,15,44,1,4,High
1996,28,Female,Sales,Bachelors,16,41159,39,19,49,3,3,Medium
1997,35,Male,Marketing,Bachelors,8,109788,21,12,14,3,3,Medium
1998,30,Female,Finance,Masters,29,44003,29,10,6,19,2,Low
1999,36,Female,Finance,PhD,18,125722,61,12,14,0,1,High
2000,42,Female,Marketing,PhD,12,55139,72,18,24,10,1,Low
2001,56,Female,Marketing,Masters,3,72452,44,5,2,1,5,Medium
2002,23,Male,HR,Bachelors,4,42205,34,12,29,18,1,Low
2003,48,Female,Marketing,Masters,28,76955,81,3,13,7,5,Medium
2004,23,Male,Finance,PhD,12,27464,41,4,3,19,4,Medium
2005,56,Female,Marketing,PhD,22,29840,4,18,35,3,5,Medium
2006,39,Male,HR,Masters,15,60768,26,4,2,15,5,Medium
2007,35,Male,HR,Bachelors,21,160533,69,13,4,14,1,Low
2008,41,Female,HR,Masters,4,40927,61,3,24,4,3,Medium
2009,39,Female,HR,Bachelors,7,118622,31,11,30,4,4,Medium
